,episode_0_reward,episode_1_reward,episode_2_reward,episode_3_reward,episode_4_reward,episode_5_reward,episode_6_reward,episode_7_reward,episode_8_reward,episode_9_reward,episode_10_reward,episode_11_reward,episode_12_reward,episode_13_reward,episode_14_reward,episode_15_reward,episode_16_reward,episode_17_reward,episode_18_reward,episode_19_reward,episode_20_reward,episode_21_reward,episode_22_reward,episode_23_reward,episode_24_reward,episode_25_reward,episode_26_reward,episode_27_reward,episode_28_reward,episode_29_reward,episode_30_reward,episode_31_reward,episode_32_reward,episode_33_reward,episode_34_reward,episode_35_reward,episode_36_reward,episode_37_reward,episode_38_reward,episode_39_reward,episode_40_reward,episode_41_reward,episode_42_reward,episode_43_reward,episode_44_reward,episode_45_reward,episode_46_reward,episode_47_reward,episode_48_reward,episode_49_reward,episode_50_reward,episode_51_reward,episode_52_reward,episode_53_reward,episode_54_reward,episode_55_reward,episode_56_reward,episode_57_reward,episode_58_reward,episode_59_reward,episode_60_reward,episode_61_reward,episode_62_reward,episode_63_reward,episode_64_reward,episode_65_reward,episode_66_reward,episode_67_reward,episode_68_reward,episode_69_reward,episode_70_reward,episode_71_reward,episode_72_reward,episode_73_reward,episode_74_reward,episode_0_train,episode_1_train,episode_2_train,episode_3_train,episode_4_train,episode_5_train,episode_6_train,episode_7_train,episode_8_train,episode_9_train,episode_10_train,episode_11_train,episode_12_train,episode_13_train,episode_14_train,episode_15_train,episode_16_train,episode_17_train,episode_18_train,episode_19_train,episode_20_train,episode_21_train,episode_22_train,episode_23_train,episode_24_train,episode_25_train,episode_26_train,episode_27_train,episode_28_train,episode_29_train,episode_30_train,episode_31_train,episode_32_train,episode_33_train,episode_34_train,episode_35_train,episode_36_train,episode_37_train,episode_38_train,episode_39_train,episode_40_train,episode_41_train,episode_42_train,episode_43_train,episode_44_train,episode_45_train,episode_46_train,episode_47_train,episode_48_train,episode_49_train,episode_50_train,episode_51_train,episode_52_train,episode_53_train,episode_54_train,episode_55_train,episode_56_train,episode_57_train,episode_58_train,episode_59_train,episode_60_train,episode_61_train,episode_62_train,episode_63_train,episode_64_train,episode_65_train,episode_66_train,episode_67_train,episode_68_train,episode_69_train,episode_70_train,episode_71_train,episode_72_train,episode_73_train,episode_74_train
0,0.003389746567654061,0.0020426609958575847,0.0033541818341347755,0.0029850472309085043,0.002610371962199267,0.0034874412808002238,0.0017518997661381502,0.0045854286428606466,0.0015217113521069784,0.0041802488629116615,0.0018604961968478968,0.002497898710565172,0.002673389412179414,0.0019382634157169465,0.0031280838260543528,0.0024331440883048486,0.002511522942070417,0.0029059923015671563,0.0018563880504168845,0.00234632959044479,0.0037230570637178007,0.005156090899887108,0.004099098685248473,0.00396471928850869,0.005040192465022889,0.0018593906253727155,0.005187144326401604,0.004638786573779146,0.0052573029682131765,0.002753568980729474,0.0020295797151150827,0.0028117046823033054,0.0032934517249118543,0.002917866334867127,0.0025954937099361445,0.00333562663602877,0.003950033832318393,0.0025276251607954468,0.0021251989997840026,0.0019629212365238945,0.005230288000296183,0.0036555588508466177,0.0031830772981748675,0.002320012149590162,0.0022586307740677432,0.001714646293382281,0.0016859112835821838,0.004682526595663763,0.0019196474369350919,0.0038190215729664656,0.002663332961526198,0.001648300787437064,0.002773038527918684,0.0024119376829667195,0.003227901044087938,0.0025608180671768473,0.002923361720620109,0.002602632346953451,0.0033187769545849977,0.0015041530761283122,0.0024759267430251937,0.0016892557013048473,0.001731679782545658,0.002594531773989467,0.0018254803760511251,0.0023986384372952003,0.003039817158961673,0.0027839044172471936,0.00321639660092974,0.0028545333823167297,0.004076510517937861,0.003559668849525641,0.004298513265786904,0.0020456264873299768,0.003476693846748889,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0.05748084176178177,0.05072196590785069,0.0572492001261552,0.05543143253757895,0.05346861160762929,0.05728133750916194,0.048849652407245495,0.06111137269303465,0.047192984955453675,0.05962795131995,0.050187046781029004,0.053461575590684055,0.05423479777306159,0.050347750895702356,0.05587780745277435,0.052552926527075515,0.053418016875456026,0.055136521892678744,0.049516043620439654,0.052556072388210834,0.05784599865890824,0.06268227159102228,0.05992470486058954,0.05924049636690001,0.06261358398633317,0.04983882685288254,0.06278087824329782,0.06139233964613703,0.06343580871927816,0.05458029231655037,0.051045383682182296,0.05516712859422322,0.056733730176309845,0.05532567489920188,0.05339179110300846,0.05703253762769237,0.05918445501714035,0.053861905996645504,0.05121865626465291,0.05024521898226803,0.06310819386607669,0.057618339059045356,0.05619951179507725,0.052485093511260766,0.05209469621482723,0.04833983179403663,0.04850029806666672,0.06153388049576541,0.05008086155727375,0.05885981130807956,0.05417745253656259,0.04806422408769387,0.054548253498493515,0.05269096155175415,0.05633746779654705,0.05370455497762708,0.055273199927595065,0.053647950430506186,0.05696686455975451,0.04697503728348537,0.05309504347041154,0.04873411758876097,0.04878214134792642,0.05384784323554359,0.04967302772625271,0.05280910864891214,0.05573601270812116,0.053848275103598214,0.056111004252221174,0.05535753856304271,0.05988527344730814,0.057945306529234845,0.06000056960244221,0.05100095581828258,0.057413377335169366,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2,0.2581529333486926,0.24620208558643863,0.2583325522110762,0.25437796512264105,0.25025422316645785,0.2580446320818842,0.24312932827759712,0.26245243777734417,0.2422696399830241,0.2600534159411314,0.24846404541605338,0.25249666928215403,0.2539255205678837,0.24727795892699925,0.25506384455537273,0.2494752228322895,0.2519252797285716,0.25459934532737666,0.24438504454319085,0.2506933552979952,0.2577133319524523,0.2642400551786477,0.2626991073443379,0.2606027008921152,0.2654391878158212,0.24578845825675583,0.26556745230387613,0.2629057928385763,0.2673933812585967,0.2533629968042019,0.24849014377213371,0.25581803625319977,0.2566613641526338,0.2552904495154405,0.2504311495267564,0.2581522516910598,0.2598182441666661,0.25399568658167687,0.2480540994839197,0.24587697310133233,0.26610185272280307,0.2575656579188139,0.25525142081214397,0.2502242734378016,0.2499350365383309,0.2423619022270628,0.2436663436682912,0.26433786258606073,0.24617482892202183,0.25996088723810645,0.2531777916720351,0.24233065818871188,0.253216414675178,0.24985040151706817,0.2556760367141638,0.2528049409601565,0.2552530008750331,0.2520052445032699,0.2578302079389013,0.24101508184591908,0.25115866594392433,0.24490737578423308,0.24422529905956947,0.25249061925036975,0.24660409457647844,0.2512000301450149,0.2560116324357051,0.25046142619296075,0.25443892963351733,0.25583926551714153,0.2623989363322957,0.25914905723797155,0.2607861309492006,0.24738203908894577,0.25781272297548846,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3,0.7062226915018579,0.6890309951592473,0.709716364587698,0.7022559929763904,0.6949847696975353,0.7116361251448979,0.6848524203754631,0.7115296158275983,0.6894216954927384,0.7088970457869674,0.699755896991126,0.7031038604462048,0.7064475150023826,0.6955066759080595,0.704489786053084,0.69760078258137,0.7013242511488414,0.7050170845458785,0.6879887912286243,0.7004033135625413,0.7086375194807685,0.7129685071939301,0.7171256645788503,0.7115679952790668,0.7180767335852243,0.6904753478887273,0.7197435772878467,0.7106676764136928,0.722458674115356,0.7009216621851968,0.6959820498891092,0.7080368402017002,0.7062068885061895,0.7066412691397005,0.6966041830395596,0.7112882379252139,0.707741753067625,0.7064329483543864,0.6961781407638788,0.6909901708499843,0.7190825607940552,0.7093653421280353,0.702439733361732,0.6977401411968118,0.699358030285897,0.6874043203878039,0.689209536287569,0.7185917229834864,0.692528296476103,0.7091277230512715,0.7024958761265792,0.686314105656323,0.701296011855506,0.6966700805760276,0.7040428765599998,0.7036366057420457,0.7073496812926967,0.7019298896889987,0.7100801097710844,0.6836708712562989,0.7003705305987634,0.691733760371043,0.6910100107125925,0.7009804947241072,0.6958597579065323,0.7017438323262368,0.7087139888435321,0.6970137526498565,0.7004319993643414,0.707169335429957,0.715543548415476,0.7106033380877729,0.7107868057849865,0.6912321492256592,0.7082950200776751,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
4,1.3250133307436047,1.3011972639340847,1.3248519039956477,1.3717532402347221,1.3196894609633558,1.323790297225039,1.2897572037119474,1.3482460704286068,1.3219446614446564,1.3786158932129788,1.3594473529125495,1.327857834166637,1.3226230112035422,1.3083471186114686,1.3208934939954797,1.3094387974585202,1.3119417477805129,1.336619537931799,1.2925941196484048,1.3183923897646834,1.3149101971768258,1.35451937220676,1.3314010232295612,1.404072836963873,1.3222912612547526,1.3378621347038306,1.353373923896137,1.3275201341895686,1.33071425720071,1.319368770528261,1.3108774985994822,1.3828665716407684,1.3209075024386066,1.3231538683686574,1.3700629579779424,1.3441102182095612,1.319805384657498,1.4061751968708414,1.3555081765514192,1.4000587500788702,1.3452209234691055,1.3584457625040978,1.325034698860064,1.3235624063409601,1.314729199941598,1.2948842805771756,1.2979347219260549,1.3283141920432693,1.339120649025469,1.3279258457763359,1.3343299057756064,1.3272665520313165,1.3218022851875166,1.3120828629883146,1.3210088959829065,1.330347459361489,1.3408095387487882,1.314757927042795,1.3295664595440513,1.3374567409830684,1.3563817007302754,1.384425646597752,1.338323617310173,1.3147334168183524,1.3170270001659243,1.3203093734724434,1.3197701375945186,1.301517009094915,1.3291245282074566,1.330571152007058,1.325248273632755,1.3245252633289257,1.3147724045808353,1.3120175248831203,1.3285714389899466,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
5,1.9097854622409904,1.9034384227836247,1.9022810433347779,1.894294955753421,1.8659733434106696,1.7468720204168222,1.938835050993801,1.7670702360940926,1.8903460746340286,1.820448772696133,1.8266454312512597,1.8525718858920044,1.7940230097534982,1.924393022985603,1.8867424628010192,1.8578430632702982,1.8849700958105948,1.8950903860717545,1.8739214074387684,1.9026002526706667,1.7884608683065883,1.8149225244195126,1.8051832649768826,1.8876601656559338,1.8489765385815613,1.9413970992071383,1.7197371002833646,1.863759782461238,1.792853649284981,1.8767472340964566,1.9238237656876724,1.8741995527802584,1.86866979674824,1.8423588668145308,1.8551892227436402,1.791520682388992,1.8639315547363438,1.9301720092479742,1.9029281538541152,1.929218354635922,1.814750393244772,1.776303479221673,1.8144942328318407,1.9079143054281866,1.885041488033671,1.879802626536808,1.9201189999438626,1.8129835287035103,1.9261438598653773,1.8850732424808005,1.9028931915971963,1.915716730361025,1.887545303425775,1.8933665592323992,1.8434933274494472,1.8630937811302823,1.7970385033217315,1.885976288109172,1.815822967124001,1.9438496655133648,1.9050208409919336,1.9577799037250132,1.9086159244013086,1.9393870454294828,1.842544759456027,1.8289957546849507,1.795394024863805,1.7677487171193762,1.8752443777270433,1.8520907404526645,1.8796876529787228,1.8963388977690527,1.8396811509443962,1.9543291347788843,1.8848307598374958,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
6,1.4605993153916734,1.460116833385748,1.4592929422307648,1.4726711044182208,1.442628667539203,1.4091647466797843,1.4765636378187967,1.4088103415407112,1.4890267804695456,1.4368907366277963,1.4945169629018422,1.4609815734487104,1.44169961121608,1.4808768776353922,1.4472000059287247,1.440173050699075,1.46002632516372,1.4614853328255923,1.4520901623678497,1.4679330103468304,1.404020327469257,1.410847317181099,1.428207860142869,1.4737143934884316,1.4158988228343108,1.4992562427442109,1.3921301277343288,1.4226886088164317,1.4070806023431177,1.453946690585301,1.4824499365784627,1.4887744602459638,1.4440278840719798,1.4476368312908787,1.4614587105663002,1.4380443309431077,1.4333374713238092,1.5170635931468541,1.4823901231647614,1.514167729702668,1.4115889524984926,1.4231722863888556,1.4289755192098303,1.4734258590082454,1.4634258870561785,1.4535579077690668,1.4799255939289946,1.4157916246571927,1.4879956971494086,1.4437938430624202,1.4686122617933064,1.484299930251417,1.4547156810323076,1.456938538678797,1.4317750697601177,1.461007801160335,1.4423012619354325,1.4549505198944062,1.4386424387449483,1.50753954569592,1.4780942213721662,1.558600236719879,1.4868553554695372,1.474329962281745,1.4704723888221145,1.4496430716568662,1.4304092447677603,1.399061795062544,1.4421296867043458,1.4629984329614307,1.4450496561840338,1.454133377838251,1.4139512169887074,1.489823588393624,1.4480828842797,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
7,1.0747445610923032,1.082361187924108,1.065751034627179,1.0911585588207018,1.0566165967624586,0.992758219660687,1.1102813130363898,1.0030555654145112,1.101567496611366,1.0416424338773804,1.093608993082203,1.0608179109394835,1.0310514945306908,1.09632122708661,1.0548001079902398,1.044475406347296,1.0660110571008423,1.070131103746838,1.065780916461911,1.0777608749109853,0.9960339199415589,1.0131860306854756,1.0161955199654757,1.0879021870097343,1.0123931750940014,1.1293459953732923,0.9747336796332391,1.0309744560802514,0.9933033734634906,1.0630426032911664,1.099666900360047,1.0950039945558208,1.0474787635288636,1.0451795765450422,1.0762534001245094,1.0288686461977181,1.0393258199577768,1.1362767394044913,1.0998427372317179,1.147851770746679,1.0051982950733882,1.0154872988246688,1.0300533273228636,1.0890134346621276,1.069851216681882,1.0661382082393456,1.099076155639472,1.0053936599209363,1.112481733372791,1.0525644889747994,1.0803482753777292,1.110431919421445,1.0648665003060038,1.0702253672316127,1.0345933942300445,1.0628869922898219,1.0358941647260658,1.0606445035524725,1.0316705107526813,1.1440598754715268,1.093723558022866,1.158167465793589,1.106218348658003,1.0941760339759943,1.0707605105817466,1.0468852000056739,1.0199424419619192,0.994216779201333,1.0554573737493709,1.061254291152322,1.0445225401506137,1.0594841732706044,1.0125342459582756,1.1248490626161487,1.0534661626884834,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,0.5108937188495893,0.5189536674936517,0.4995984353539761,0.5243789415858437,0.4958394666831129,0.43603213918350203,0.5451283305606565,0.4500544104397236,0.526424466872067,0.48269316239112836,0.515182351005682,0.49182839003261813,0.4648949239902255,0.5247808736166886,0.49164602067141716,0.4813282756747876,0.4981489728674314,0.5034216436462311,0.5020944587317987,0.5079670263617413,0.44153590046661884,0.4609221424595141,0.45499467107254793,0.5213173310833277,0.4567976997527682,0.5588294899090747,0.42385222690140933,0.4763960538892489,0.43825429422907614,0.49869304542265874,0.5283419326278946,0.5211752699850705,0.48507758277465834,0.4790939036497819,0.5115793577540245,0.4642786473669922,0.48073844292680223,0.5585630440795192,0.528699736003432,0.577766642380174,0.4505644821499395,0.4561030859251216,0.4715353116881176,0.5196688560499759,0.5009153899925405,0.5005183881680415,0.5281186450643048,0.4476516689392508,0.5416545681795526,0.4918946271080641,0.5128105562517028,0.5404428838130972,0.5007017143699788,0.5048014747886941,0.47564105322412564,0.49393193813013625,0.4696403313375159,0.49395088713055074,0.46753257948298355,0.5730005767569887,0.5238773527164537,0.5838958892639363,0.5339756552446364,0.5268424402215454,0.49804213695582306,0.47928834813072,0.45696373725916367,0.4417234742981543,0.4955151921702055,0.49233323710595434,0.4807471513162691,0.4938934902687635,0.45798364845923967,0.5577373064392096,0.49041060385798846,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
9,0.13748804306860687,0.14230334133365052,0.12917256746256375,0.14540735901028526,0.12840228269534337,0.09164230395221527,0.15843952061493716,0.10227956738433064,0.14274428336484987,0.12105860631150124,0.1342807620013341,0.12278269920091507,0.10649621969382556,0.14327453833599474,0.12497853403746163,0.11812240381965114,0.12710761840971252,0.13148779907498603,0.13103875645329283,0.13318645022820863,0.09635796643672144,0.10992160246741149,0.10235760711569682,0.14374511035055126,0.10574848954606271,0.1656742368167278,0.0867933351501241,0.11882313270875328,0.09428038119701465,0.1292483195823895,0.14591286093072708,0.1405979559554754,0.12092287134733966,0.11598089447679857,0.13750258507999785,0.10715498933846451,0.11993234803309492,0.16402198143458482,0.1463022826903461,0.17849590984791275,0.10239627699061239,0.10365088537508287,0.11378945295442584,0.1409826153416705,0.1285358945195495,0.12917082216046177,0.14548881875787215,0.09918039938353859,0.15483872065808052,0.1264552622582781,0.13723246465846928,0.15417339734662527,0.1305496394955669,0.13254277240975948,0.11641158634403706,0.12436683807078551,0.11006265151979634,0.12481803000731,0.10910984753494246,0.1748009941035798,0.14350903666657547,0.1812046472626972,0.1491192366172275,0.14632501980562648,0.12499085813952437,0.11540840757514834,0.10302323086690623,0.09677524621872191,0.12860243929085446,0.12308366589666858,0.11800750386705067,0.12582063075651864,0.10645337893424503,0.16655241944557128,0.12425046912940377,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
